date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:55:47	6284/6284	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20May%202018%2017:55:48%20GMT	https://school9.perm.ru/gate/tester/?redirect=%2Fgate%2Farticles%2FFAQ%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/tester/index37ff.html	(from https://school9.perm.ru/gate/articles/FAQ/)
22:55:47	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20May%202018%2017:55:48%20GMT	https://school9.perm.ru/gate/login?redirect=%2Fgate%2Farticles%2Fnicety%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login359b	(from https://school9.perm.ru/gate/articles/nicety/)
22:55:48	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20May%202018%2017:55:48%20GMT	https://school9.perm.ru/gate/login?redirect=%2Fgate%2Farticles%2Frules%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login9de5	(from https://school9.perm.ru/gate/articles/rules/)
22:56:21	6969/6969	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:55:48%20GMT	https://school9.perm.ru/gate/admin/?redirect=%2Fgate%2Farticles%2FFAQ%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/admin/index37ff.html	(from https://school9.perm.ru/gate/articles/FAQ/)
22:56:21	7515/7515	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:55:48%20GMT	https://school9.perm.ru/gate/login/?redirect=%2Fgate%2Farticles%2FFAQ%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login/index37ff.html	(from https://school9.perm.ru/gate/articles/FAQ/)
22:56:21	7536/7536	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:55:49%20GMT	https://school9.perm.ru/gate/login/?redirect=%2Fgate%2Farticles%2Fnicety%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login/index359b.html	(from https://school9.perm.ru/gate/articles/nicety/)
22:56:21	6296/6296	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20May%202018%2017:55:48%20GMT	https://school9.perm.ru/gate/tester/?redirect=%2Fgate%2Farticles%2Fnicety%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/tester/index359b.html	(from https://school9.perm.ru/gate/articles/nicety/)
22:56:21	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20May%202018%2017:56:21%20GMT	https://school9.perm.ru/gate/login?redirect=%2Fgate%2Farticles%2Fabout%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login.340be6.delayed	(from https://school9.perm.ru/gate/articles/about/)
22:56:54	6981/6981	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:56:21%20GMT	https://school9.perm.ru/gate/admin/?redirect=%2Fgate%2Farticles%2Fnicety%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/admin/index359b.html	(from https://school9.perm.ru/gate/articles/nicety/)
22:56:54	7529/7529	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:56:22%20GMT	https://school9.perm.ru/gate/login/?redirect=%2Fgate%2Farticles%2Frules%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login/index9de5.html	(from https://school9.perm.ru/gate/articles/rules/)
22:56:54	6977/6977	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:56:22%20GMT	https://school9.perm.ru/gate/admin/?redirect=%2Fgate%2Farticles%2Frules%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/admin/index9de5.html	(from https://school9.perm.ru/gate/articles/rules/)
22:56:54	6292/6292	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20May%202018%2017:56:22%20GMT	https://school9.perm.ru/gate/tester/?redirect=%2Fgate%2Farticles%2Frules%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/tester/index9de5.html	(from https://school9.perm.ru/gate/articles/rules/)
22:56:54	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20May%202018%2017:56:55%20GMT	https://school9.perm.ru/gate/login?redirect=%2Fgate%2Farticles%2Fcontacts%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login.3539a6.delayed	(from https://school9.perm.ru/gate/articles/contacts/)
22:57:28	7529/7529	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:56:55%20GMT	https://school9.perm.ru/gate/login/?redirect=%2Fgate%2Farticles%2Fabout%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login/index0be6.html	(from https://school9.perm.ru/gate/articles/about/)
22:57:28	6977/6977	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:56:55%20GMT	https://school9.perm.ru/gate/admin/?redirect=%2Fgate%2Farticles%2Fabout%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/admin/index0be6.html	(from https://school9.perm.ru/gate/articles/about/)
22:57:28	6292/6292	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20May%202018%2017:56:55%20GMT	https://school9.perm.ru/gate/tester/?redirect=%2Fgate%2Farticles%2Fabout%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/tester/index0be6.html	(from https://school9.perm.ru/gate/articles/about/)
22:57:28	6304/6304	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20May%202018%2017:56:56%20GMT	https://school9.perm.ru/gate/tester/?redirect=%2Fgate%2Farticles%2Fcontacts%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/tester/index39a6.html	(from https://school9.perm.ru/gate/articles/contacts/)
22:57:28	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20May%202018%2017:57:28%20GMT	https://school9.perm.ru/gate/login?redirect=%2Fgate%2Fresources%2Fdownloads%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login.365fa8.delayed	(from https://school9.perm.ru/gate/resources/downloads/)
22:57:28	169/169	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2027%20May%202018%2017:57:29%20GMT	https://school9.perm.ru/gate/resources/pub/testlib/testlib-1.0.0-RC4.tar.bz2	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/resources/pub/testlib/testlib-1.0.0-RC4.tar.37.delayed	(from https://school9.perm.ru/gate/resources/downloads/)
22:57:28	7550/7550	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:57:28%20GMT	https://school9.perm.ru/gate/login/?redirect=%2Fgate%2Farticles%2Fcontacts%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login/index39a6.html	(from https://school9.perm.ru/gate/articles/contacts/)
22:57:28	6989/6989	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:57:29%20GMT	https://school9.perm.ru/gate/admin/?redirect=%2Fgate%2Farticles%2Fcontacts%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/admin/index39a6.html	(from https://school9.perm.ru/gate/articles/contacts/)
22:57:28	169/169	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2027%20May%202018%2017:57:29%20GMT	https://school9.perm.ru/gate/resources/pub/testlib/testlib++-1.0.0-RC3.tar.bz2	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/resources/pub/testlib/testlib++-1.0.0-RC3.tar.bz2	(from https://school9.perm.ru/gate/resources/downloads/)
22:57:29	169/169	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2027%20May%202018%2017:57:29%20GMT	https://school9.perm.ru/gate/resources/pub/testlib/testlib.pas-1.0.0-RC3.tar.bz2	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/resources/pub/testlib/testlib.pas-1.0.0-RC3.tar.bz2	(from https://school9.perm.ru/gate/resources/downloads/)
22:57:29	169/169	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2027%20May%202018%2017:57:29%20GMT	https://school9.perm.ru/gate/resources/pub/testlib/checker.vcproj.zip	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/resources/pub/testlib/checker.vcproj.zip	(from https://school9.perm.ru/gate/resources/downloads/)
22:57:29	6311/6311	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20May%202018%2017:57:29%20GMT	https://school9.perm.ru/gate/tester/?redirect=%2Fgate%2Fresources%2Fdownloads%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/tester/index5fa8.html	(from https://school9.perm.ru/gate/resources/downloads/)
22:57:29	7564/7564	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:57:30%20GMT	https://school9.perm.ru/gate/login/?redirect=%2Fgate%2Fresources%2Fdownloads%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login/index5fa8.html	(from https://school9.perm.ru/gate/resources/downloads/)
22:57:29	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20May%202018%2017:57:30%20GMT	https://school9.perm.ru/gate/login/restore	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login/restore	(from https://school9.perm.ru/gate/login/?redirect=%2Fgate%2F)
22:57:30	909/909	---M--	200	added ('OK')	application/javascript	etag:%225acf3fb1-38d%22	https://school9.perm.ru/gate/scripts/dd_form.js	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/scripts/dd_form.js	(from https://school9.perm.ru/gate/login/registration/)
22:57:30	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20May%202018%2017:57:30%20GMT	https://school9.perm.ru/gate/login?redirect=%2Fgate%2Flogin%2Fregistration%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/logina52b	(from https://school9.perm.ru/gate/login/registration/)
22:57:30	6997/6997	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:57:30%20GMT	https://school9.perm.ru/gate/admin/?redirect=%2Fgate%2Fresources%2Fdownloads%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/admin/index5fa8.html	(from https://school9.perm.ru/gate/resources/downloads/)
22:57:30	8285/8285	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:57:30%20GMT	https://school9.perm.ru/gate/login/restore/	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login/restore/index.html	(from https://school9.perm.ru/gate/login/?redirect=%2Fgate%2F)
22:57:30	13282/13282	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:57:30%20GMT	https://school9.perm.ru/gate/login/registration/?redirect=%2Fgate%2Flogin%2F%3Fredirect%3D%252Fgate%252F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login/registration/indexc410.html	(from https://school9.perm.ru/gate/login/?redirect=%2Fgate%2F)
22:57:30	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20May%202018%2017:57:31%20GMT	https://school9.perm.ru/gate/login	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login	(from https://school9.perm.ru/gate/login/registration/)
22:57:31	3000/3000	---MC-	200	added ('OK')	image/gif	date:Sun,%2027%20May%202018%2017:57:31%20GMT	https://school9.perm.ru/gate/inc/stuff/captcha/data.php	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/inc/stuff/captcha/data.gif	(from https://school9.perm.ru/gate/login/registration/)
22:57:31	6308/6308	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20May%202018%2017:57:31%20GMT	https://school9.perm.ru/gate/tester/?redirect=%2Fgate%2Flogin%2Fregistration%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/tester/indexa52b.html	(from https://school9.perm.ru/gate/login/registration/)
22:57:31	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20May%202018%2017:57:31%20GMT	https://school9.perm.ru/gate/login?redirect=%2Fgate%2Farticles%2Fnews%2Ftext%2F%3Fuid%3D10	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login2bc1	(from https://school9.perm.ru/gate/articles/news/text/?uid=10)
22:57:31	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20May%202018%2017:57:31%20GMT	https://school9.perm.ru/gate/articles/news/text	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/articles/news/text	(from https://school9.perm.ru/gate/articles/news/text/?uid=10)
22:57:31	7556/7556	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:57:31%20GMT	https://school9.perm.ru/gate/login/?redirect=%2Fgate%2Flogin%2Fregistration%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login/indexa52b.html	(from https://school9.perm.ru/gate/login/registration/)
22:57:31	6993/6993	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:57:32%20GMT	https://school9.perm.ru/gate/admin/?redirect=%2Fgate%2Flogin%2Fregistration%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/admin/indexa52b.html	(from https://school9.perm.ru/gate/login/registration/)
22:57:31	169/169	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2027%20May%202018%2017:57:32%20GMT	https://school9.perm.ru/gate/resources/pub/ReleaseNotes/ReleaseNotes-5.0.3-m1.txt	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/resources/pub/ReleaseNotes/ReleaseNotes-5.0.3-m1.txt	(from https://school9.perm.ru/gate/articles/news/text/?uid=10)
22:57:32	7361/7361	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:57:32%20GMT	https://school9.perm.ru/gate/login/	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login/index.html	(from https://school9.perm.ru/gate/login/registration/)
22:57:32	6584/6584	---M--	200	added ('OK')	image/gif	etag:%225acf3fae-19b8%22	https://school9.perm.ru/gate/pics/construction.gif	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/pics/construction.gif	(from https://school9.perm.ru/gate/login/viewuser/?id=1&redirect=%2Fgate%2F)
22:57:32	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20May%202018%2017:57:32%20GMT	https://school9.perm.ru/gate/login?redirect=%2Fgate%2Farticles%2Fnews%2Ftext%2F%3Fuid%3D8	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/logind455	(from https://school9.perm.ru/gate/articles/news/text/?uid=8)
22:58:06	7648/7648	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:57:33%20GMT	https://school9.perm.ru/gate/login/?redirect=%2Fgate%2Farticles%2Fnews%2Ftext%2F%3Fuid%3D10	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login/index2bc1.html	(from https://school9.perm.ru/gate/articles/news/text/?uid=10)
22:58:06	7039/7039	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:57:33%20GMT	https://school9.perm.ru/gate/admin/?redirect=%2Fgate%2Farticles%2Fnews%2Ftext%2F%3Fuid%3D10	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/admin/index2bc1.html	(from https://school9.perm.ru/gate/articles/news/text/?uid=10)
22:58:09	5665/5665	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20May%202018%2017:57:33%20GMT	https://school9.perm.ru/gate/articles/news/text/	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/articles/news/text/index.html	(from https://school9.perm.ru/gate/articles/news/text/?uid=10)
22:58:14	6366/6366	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20May%202018%2017:57:33%20GMT	https://school9.perm.ru/gate/tester/?redirect=%2Fgate%2Farticles%2Fnews%2Ftext%2F%3Fuid%3D10	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/tester/index2bc1.html	(from https://school9.perm.ru/gate/articles/news/text/?uid=10)
22:58:40	7641/7641	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:58:07%20GMT	https://school9.perm.ru/gate/login/?redirect=%2Fgate%2Farticles%2Fnews%2Ftext%2F%3Fuid%3D8	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login/indexd455.html	(from https://school9.perm.ru/gate/articles/news/text/?uid=8)
22:58:40	7035/7035	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:58:09%20GMT	https://school9.perm.ru/gate/admin/?redirect=%2Fgate%2Farticles%2Fnews%2Ftext%2F%3Fuid%3D8	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/admin/indexd455.html	(from https://school9.perm.ru/gate/articles/news/text/?uid=8)
22:58:40	6361/6361	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20May%202018%2017:58:07%20GMT	https://school9.perm.ru/gate/tester/?redirect=%2Fgate%2Farticles%2Fnews%2Ftext%2F%3Fuid%3D8	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/tester/indexd455.html	(from https://school9.perm.ru/gate/articles/news/text/?uid=8)
22:58:40	13331/13331	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:58:15%20GMT	https://school9.perm.ru/gate/login/registration/?redirect=%2Fgate%2Ftester%2Flogin%2F%3Fredirect%3D%252Fgate%252F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login/registration/index9da3.html	(from https://school9.perm.ru/gate/tester/login/?redirect=%2Fgate%2F)
22:58:40	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20May%202018%2017:58:40%20GMT	https://school9.perm.ru/gate/tester/login?redirect=%2Fgate%2Farticles%2Ftrainings%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/tester/login.4522bd.delayed	(from https://school9.perm.ru/gate/tester/?redirect=%2Fgate%2Farticles%2Ftrainings%2F)
22:58:40	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20May%202018%2017:58:40%20GMT	https://school9.perm.ru/gate/login?redirect=%2Fgate%2Farticles%2Ftrainings%2Fenter.php	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login.46e246.delayed	(from https://school9.perm.ru/gate/login/?redirect=%2Fgate%2Farticles%2Ftrainings%2Fenter.php)
